topology,glob_feat0,Index,rigid_ratio,polar_ratio,SMILES0,SMILES1,SMILES2,SMILES3,SMILES4,SMILES5,SMILES6,SMILES7,seg0_feat0,seg1_feat0,seg2_feat0,seg3_feat0,seg4_feat0,seg5_feat0,seg6_feat0,seg7_feat0,chain_node_seg_id,chain_edges,chain_node_types,chem_profile_id,mix_mode,density,Rg,D,S_q_peak,nematic_order,dielectric_constant,refractive_index,fold
branch,600,204,1.0,,*c1ccc(cc1),*c1ccc(cc1)*,*c1cc(*)cc(*)c1,*c1c(*)cc(*)c(*)c1,,,,,28,23.0,10.0,8.0,,,,,"[0, 1, 1, 1, 2, 3, 0, 1, 0, 2, 1, 2, 0, 1, 0, 2, 0, 0, 3, 1, 1, 0, 3, 1, 0, 2, 1, 0, 1, 0, 3, 0, 1, 0, 2, 0, 0, 3, 2, 0, 1, 1, 0, 3, 1, 0, 1, 1, 0, 2, 1, 1, 0, 2, 0, 0, 3, 1, 0, 1, 1, 0, 3, 0, 1, 0, 2, 0, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [4, 18], [5, 6], [5, 7], [5, 9], [7, 8], [9, 10], [9, 15], [10, 11], [11, 12], [11, 13], [13, 14], [15, 16], [15, 17], [18, 19], [18, 22], [18, 37], [19, 20], [20, 21], [22, 23], [22, 25], [22, 30], [23, 24], [25, 26], [25, 28], [26, 27], [28, 29], [30, 31], [30, 32], [30, 34], [32, 33], [34, 35], [34, 36], [37, 38], [37, 43], [37, 56], [38, 39], [38, 40], [40, 41], [41, 42], [43, 44], [43, 46], [43, 49], [44, 45], [46, 47], [47, 48], [49, 50], [49, 53], [50, 51], [51, 52], [53, 54], [53, 55], [56, 57], [56, 59], [56, 62], [57, 58], [59, 60], [60, 61], [62, 63], [62, 64], [62, 66], [64, 65], [66, 67], [66, 68]]",,,random,0.934542,11.92295174129353,5.6123123903848936e-11,1.572710182872188,0.2760050691088874,1.145347099344908,1.3663455708378731,3
branch,600,186,1.0,,*c1ccc(cc1),*c1ccc(cc1)*,*c1cc(*)cc(*)c1,*c1c(*)cc(*)c(*)c1,,,,,27,17.0,13.0,6.0,,,,,"[0, 1, 1, 1, 2, 2, 1, 0, 1, 2, 0, 0, 2, 2, 1, 0, 2, 0, 3, 0, 0, 3, 1, 0, 2, 1, 1, 0, 1, 1, 0, 2, 2, 1, 0, 1, 3, 0, 1, 0, 2, 3, 0, 0, 0, 3, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 3, 0, 0, 1, 1, 1, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [4, 12], [5, 6], [5, 8], [6, 7], [8, 9], [9, 10], [9, 11], [12, 13], [12, 56], [13, 14], [13, 16], [14, 15], [16, 17], [16, 18], [18, 19], [18, 20], [18, 21], [21, 22], [21, 24], [21, 31], [22, 23], [24, 25], [24, 28], [25, 26], [26, 27], [28, 29], [29, 30], [31, 32], [31, 51], [32, 33], [32, 35], [33, 34], [35, 36], [36, 37], [36, 38], [36, 40], [38, 39], [40, 41], [40, 45], [41, 42], [41, 43], [41, 44], [45, 46], [45, 47], [45, 48], [48, 49], [48, 50], [51, 52], [51, 53], [53, 54], [53, 55], [56, 57], [56, 58], [56, 59], [59, 60], [60, 61], [61, 62]]",,,random,0.941937,12.926503482587064,5.7320115459287586e-11,2.2785684340492027,0.1497726432721182,1.1108334570818124,1.369675433136273,4
branch,600,208,1.0,,*c1ccc(cc1),*c1ccc(cc1)*,*c1cc(*)cc(*)c1,*c1c(*)cc(*)c(*)c1,,,,,27,13.0,11.0,7.0,,,,,"[0, 1, 1, 1, 2, 0, 3, 0, 2, 2, 0, 1, 0, 2, 0, 1, 0, 3, 2, 0, 0, 2, 0, 1, 1, 0, 3, 0, 2, 1, 0, 1, 0, 2, 0, 3, 1, 0, 2, 0, 2, 0, 0, 3, 0, 1, 1, 0, 1, 3, 0, 2, 0, 0, 3, 0, 0, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [4, 6], [6, 7], [6, 8], [6, 17], [8, 9], [8, 13], [9, 10], [9, 11], [11, 12], [13, 14], [13, 15], [15, 16], [17, 18], [17, 21], [17, 26], [18, 19], [18, 20], [21, 22], [21, 23], [23, 24], [24, 25], [26, 27], [26, 28], [26, 33], [28, 29], [28, 31], [29, 30], [31, 32], [33, 34], [33, 35], [35, 36], [35, 38], [35, 43], [36, 37], [38, 39], [38, 40], [40, 41], [40, 42], [43, 44], [43, 45], [43, 48], [45, 46], [46, 47], [48, 49], [49, 50], [49, 51], [49, 54], [51, 52], [51, 53], [54, 55], [54, 56], [54, 57]]",,,random,0.945665,11.68506567164179,5.903420811795049e-11,2.7577032638098284,0.0899116435058318,1.1243798253669497,1.3714013531593576,4
branch,600,206,0.75,,*CC,*CC*,*c1ccc(cc1)*,*c1cc(*)cc(*)c1,C(C*)(C*)(C*)C*,C(C*)(C*)C*,*c1ccc(cc1),*c1c(*)cc(*)c(*)c1,7,1.0,13.0,3.0,1.0,1.0,11.0,5.0,"[0, 1, 2, 3, 4, 2, 0, 2, 2, 0, 5, 2, 6, 2, 7, 0, 6, 2, 6, 7, 6, 7, 0, 2, 6, 2, 2, 6, 7, 2, 0, 2, 6, 3, 6, 7, 6, 2, 6, 3, 0, 6]","[[0, 1], [1, 2], [2, 3], [3, 4], [3, 19], [4, 5], [4, 7], [4, 10], [5, 6], [7, 8], [8, 9], [10, 11], [10, 13], [11, 12], [13, 14], [14, 15], [14, 16], [14, 17], [17, 18], [19, 20], [19, 21], [19, 28], [21, 22], [21, 23], [21, 25], [23, 24], [25, 26], [26, 27], [28, 29], [28, 31], [28, 33], [29, 30], [31, 32], [33, 34], [33, 35], [35, 36], [35, 37], [35, 39], [37, 38], [39, 40], [39, 41]]",,,random,0.915337,9.920337910447762,5.957734935822963e-11,2.3872630789412232,0.1283521192361699,1.1385302855553203,1.353616161087703,3
branch,600,249,0.75,,*c1ccc(cc1),*c1ccc(cc1)*,C(C*)(C*)C*,*CC*,*CC,C(C*)(C*)(C*)C*,*c1cc(*)cc(*)c1,*c1c(*)cc(*)c(*)c1,13,12.0,2.0,1.0,6.0,2.0,5.0,3.0,"[0, 1, 1, 2, 3, 4, 1, 5, 1, 6, 0, 0, 5, 0, 0, 6, 0, 1, 4, 7, 4, 6, 1, 0, 7, 1, 0, 1, 0, 6, 0, 0, 7, 1, 4, 2, 0, 1, 4, 6, 0, 1, 1, 4]","[[0, 1], [1, 2], [2, 3], [3, 4], [3, 6], [4, 5], [6, 7], [7, 8], [7, 12], [7, 19], [8, 9], [9, 10], [9, 11], [12, 13], [12, 14], [12, 15], [15, 16], [15, 17], [17, 18], [19, 20], [19, 21], [19, 32], [21, 22], [21, 24], [22, 23], [24, 25], [24, 27], [24, 29], [25, 26], [27, 28], [29, 30], [29, 31], [32, 33], [32, 35], [32, 39], [33, 34], [35, 36], [35, 37], [37, 38], [39, 40], [39, 41], [41, 42], [42, 43]]",,,random,0.914633,10.034211044776118,6.192984485959389e-11,3.165301679727242,0.1207594864744464,1.17686218787909,1.354950235833067,4
branch,600,198,1.0,,*c1ccc(cc1),*c1ccc(cc1)*,*c1cc(*)cc(*)c1,*c1c(*)cc(*)c(*)c1,,,,,36,19.0,14.0,10.0,,,,,"[0, 1, 1, 1, 2, 0, 2, 1, 2, 0, 0, 2, 0, 3, 1, 0, 1, 2, 0, 3, 0, 1, 0, 1, 0, 3, 0, 3, 1, 0, 1, 0, 3, 0, 1, 3, 0, 1, 1, 0, 2, 0, 1, 1, 0, 2, 0, 2, 0, 1, 0, 3, 0, 2, 0, 1, 2, 0, 2, 0, 0, 3, 2, 0, 1, 1, 0, 2, 2, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [4, 6], [6, 7], [6, 11], [7, 8], [8, 9], [8, 10], [11, 12], [11, 13], [13, 14], [13, 16], [13, 25], [14, 15], [16, 17], [17, 18], [17, 19], [19, 20], [19, 21], [19, 23], [21, 22], [23, 24], [25, 26], [25, 27], [25, 51], [27, 28], [27, 30], [27, 32], [28, 29], [30, 31], [32, 33], [32, 34], [32, 45], [34, 35], [35, 36], [35, 37], [35, 40], [37, 38], [38, 39], [40, 41], [40, 42], [42, 43], [43, 44], [45, 46], [45, 47], [47, 48], [47, 49], [49, 50], [51, 52], [51, 53], [51, 61], [53, 54], [53, 55], [55, 56], [56, 57], [56, 58], [58, 59], [58, 60], [61, 62], [61, 67], [61, 75], [62, 63], [62, 64], [64, 65], [65, 66], [67, 68], [67, 71], [68, 69], [68, 70], [71, 72], [71, 73], [71, 74], [75, 76], [75, 77], [75, 78]]",,,random,0.945134,13.21354129353234,6.516813503996604e-11,3.083070743512396,0.4898934568391491,1.1122661789679391,1.3708680346850195,3
branch,600,195,1.0,,*c1ccc(cc1),*c1ccc(cc1)*,*c1c(*)cc(*)c(*)c1,*c1cc(*)cc(*)c1,,,,,35,22.0,12.0,9.0,,,,,"[0, 1, 1, 1, 2, 3, 0, 1, 0, 2, 0, 3, 0, 1, 1, 0, 2, 1, 1, 0, 2, 0, 1, 3, 1, 0, 3, 0, 2, 0, 1, 0, 3, 0, 1, 0, 3, 0, 0, 2, 0, 0, 2, 0, 0, 3, 1, 0, 1, 0, 2, 2, 0, 1, 0, 1, 1, 0, 2, 0, 1, 3, 0, 1, 0, 3, 0, 0, 2, 1, 0, 1, 1, 0, 2, 0, 0, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [4, 9], [4, 50], [5, 6], [5, 7], [7, 8], [9, 10], [9, 11], [9, 16], [11, 12], [11, 13], [13, 14], [14, 15], [16, 17], [16, 20], [16, 39], [17, 18], [18, 19], [20, 21], [20, 22], [20, 36], [22, 23], [23, 24], [23, 26], [24, 25], [26, 27], [26, 28], [28, 29], [28, 30], [28, 32], [30, 31], [32, 33], [32, 34], [34, 35], [36, 37], [36, 38], [39, 40], [39, 41], [39, 42], [42, 43], [42, 44], [42, 45], [45, 46], [45, 48], [46, 47], [48, 49], [50, 51], [50, 58], [50, 68], [51, 52], [51, 53], [51, 55], [53, 54], [55, 56], [56, 57], [58, 59], [58, 60], [58, 65], [60, 61], [61, 62], [61, 63], [63, 64], [65, 66], [65, 67], [68, 69], [68, 71], [68, 74], [69, 70], [71, 72], [72, 73], [74, 75], [74, 76], [74, 77]]",,,random,0.950628,13.27532885572139,7.151727477958304e-11,2.530062009415911,0.2710066092073045,1.1488343178735028,1.3732907299496118,0
branch,600,235,1.0,,*c1ccc(cc1),*c1ccc(cc1)*,*c1c(*)cc(*)c(*)c1,*c1cc(*)cc(*)c1,,,,,29,13.0,9.0,9.0,,,,,"[0, 1, 1, 2, 0, 1, 0, 2, 0, 1, 3, 0, 0, 2, 3, 0, 1, 0, 2, 0, 1, 0, 2, 0, 3, 0, 1, 0, 2, 1, 1, 0, 3, 0, 1, 0, 3, 0, 1, 2, 0, 0, 1, 0, 2, 1, 3, 0, 0, 3, 0, 0, 2, 0, 0, 3, 0, 3, 0, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [3, 5], [3, 7], [5, 6], [7, 8], [7, 9], [7, 13], [9, 10], [10, 11], [10, 12], [13, 14], [13, 18], [13, 44], [14, 15], [14, 16], [16, 17], [18, 19], [18, 20], [18, 22], [20, 21], [22, 23], [22, 24], [22, 28], [24, 25], [24, 26], [26, 27], [28, 29], [28, 32], [28, 36], [29, 30], [30, 31], [32, 33], [32, 34], [34, 35], [36, 37], [36, 38], [38, 39], [39, 40], [39, 41], [39, 42], [42, 43], [44, 45], [44, 49], [44, 52], [45, 46], [46, 47], [46, 48], [49, 50], [49, 51], [52, 53], [52, 54], [52, 55], [55, 56], [55, 57], [57, 58], [57, 59]]",,,random,0.958049,10.938109950248757,7.339793775772045e-11,2.8377862118808577,0.1034423419062224,1.1295309426434277,1.376812704213609,2
branch,600,195,0.75,,*c1ccc(cc1),*c1ccc(cc1)*,*c1c(*)cc(*)c(*)c1,C(C*)(C*)C*,C(C*)(C*)(C*)C*,*c1cc(*)cc(*)c1,*CC,*CC*,22,19.0,10.0,2.0,2.0,7.0,13.0,3.0,"[0, 1, 1, 1, 2, 3, 0, 1, 0, 4, 0, 5, 6, 1, 1, 6, 2, 1, 7, 6, 2, 0, 1, 5, 1, 0, 5, 0, 2, 6, 1, 6, 5, 6, 1, 6, 5, 6, 6, 2, 0, 0, 2, 6, 0, 5, 1, 0, 1, 0, 4, 2, 0, 1, 0, 1, 1, 0, 2, 0, 7, 5, 6, 1, 0, 3, 6, 0, 2, 1, 0, 7, 1, 6, 2, 0, 0, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [4, 9], [4, 50], [5, 6], [5, 7], [7, 8], [9, 10], [9, 11], [9, 16], [11, 12], [11, 13], [13, 14], [14, 15], [16, 17], [16, 20], [16, 39], [17, 18], [18, 19], [20, 21], [20, 22], [20, 36], [22, 23], [23, 24], [23, 26], [24, 25], [26, 27], [26, 28], [28, 29], [28, 30], [28, 32], [30, 31], [32, 33], [32, 34], [34, 35], [36, 37], [36, 38], [39, 40], [39, 41], [39, 42], [42, 43], [42, 44], [42, 45], [45, 46], [45, 48], [46, 47], [48, 49], [50, 51], [50, 58], [50, 68], [51, 52], [51, 53], [51, 55], [53, 54], [55, 56], [56, 57], [58, 59], [58, 60], [58, 65], [60, 61], [61, 62], [61, 63], [63, 64], [65, 66], [65, 67], [68, 69], [68, 71], [68, 74], [69, 70], [71, 72], [72, 73], [74, 75], [74, 76], [74, 77]]",,,random,0.930955,12.067335323383084,7.830739016176412e-11,1.9456135025464123,0.1110393938852212,1.1203034866409145,1.3590662406218343,2
branch,600,207,1.0,,*c1ccc(cc1),*c1ccc(cc1)*,*c1c(*)cc(*)c(*)c1,*c1cc(*)cc(*)c1,,,,,11,10.0,1.0,7.0,,,,,"[0, 1, 1, 2, 1, 0, 3, 1, 0, 3, 0, 1, 0, 3, 1, 3, 0, 1, 3, 0, 0, 3, 1, 0, 3, 1, 0, 1, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [3, 6], [3, 13], [4, 5], [6, 7], [6, 9], [7, 8], [9, 10], [9, 11], [11, 12], [13, 14], [13, 21], [14, 15], [15, 16], [15, 17], [17, 18], [18, 19], [18, 20], [21, 22], [21, 24], [22, 23], [24, 25], [24, 27], [25, 26], [27, 28]]",,,random,0.948639,10.48569353233831,7.978480539416067e-11,2.814436205377855,0.1954786935268875,1.1144574233697644,1.373841473334477,1
branch,600,205,0.75,,*c1ccc(cc1),*c1ccc(cc1)*,C(C*)(C*)(C*)C*,*c1c(*)cc(*)c(*)c1,*CC,*c1cc(*)cc(*)c1,C(C*)(C*)C*,,18,20.0,5.0,3.0,6.0,3.0,3.0,,"[0, 1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 0, 3, 0, 1, 4, 5, 1, 1, 0, 2, 1, 1, 0, 6, 0, 0, 3, 1, 4, 2, 0, 0, 0, 2, 6, 4, 0, 5, 0, 0, 3, 1, 4, 1, 4, 5, 4, 2, 0, 1, 1, 0, 6, 1, 0, 1, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [5, 9], [5, 12], [6, 7], [7, 8], [9, 10], [10, 11], [12, 13], [12, 14], [12, 16], [14, 15], [16, 17], [16, 20], [17, 18], [18, 19], [20, 21], [20, 24], [20, 27], [21, 22], [22, 23], [24, 25], [24, 26], [27, 28], [27, 30], [27, 34], [28, 29], [30, 31], [30, 32], [30, 33], [34, 35], [34, 38], [34, 41], [35, 36], [35, 37], [38, 39], [38, 40], [41, 42], [41, 44], [41, 46], [42, 43], [44, 45], [46, 47], [46, 48], [48, 49], [48, 50], [48, 53], [50, 51], [51, 52], [53, 54], [53, 56], [54, 55], [56, 57]]",,,random,0.92472,11.228005472636816,8.074894845075979e-11,2.3281298087693063,0.1763045170506248,1.1399395060877375,1.3617220579022296,0
branch,600,243,0.75,,*CC,*c1ccc(cc1)*,C(C*)(C*)C*,*c1c(*)cc(*)c(*)c1,*c1cc(*)cc(*)c1,*c1ccc(cc1),C(C*)(C*)(C*)C*,,12,19.0,2.0,7.0,6.0,18.0,3.0,,"[0, 1, 1, 2, 0, 1, 3, 4, 5, 1, 3, 0, 0, 1, 1, 5, 2, 4, 5, 5, 3, 1, 5, 3, 5, 5, 4, 0, 1, 1, 5, 3, 0, 1, 0, 6, 5, 0, 4, 5, 1, 5, 6, 1, 0, 4, 1, 0, 4, 5, 1, 5, 3, 0, 1, 1, 5, 3, 5, 1, 1, 5, 6, 5, 0, 1, 5]","[[0, 1], [1, 2], [2, 3], [3, 4], [3, 5], [5, 6], [6, 7], [6, 16], [6, 42], [7, 8], [7, 9], [9, 10], [10, 11], [10, 12], [10, 13], [13, 14], [14, 15], [16, 17], [16, 20], [17, 18], [17, 19], [20, 21], [20, 23], [20, 31], [21, 22], [23, 24], [23, 25], [23, 26], [26, 27], [26, 28], [28, 29], [29, 30], [31, 32], [31, 33], [31, 35], [33, 34], [35, 36], [35, 37], [35, 38], [38, 39], [38, 40], [40, 41], [42, 43], [42, 45], [42, 52], [43, 44], [45, 46], [45, 48], [46, 47], [48, 49], [48, 50], [50, 51], [52, 53], [52, 54], [52, 57], [54, 55], [55, 56], [57, 58], [57, 59], [57, 62], [59, 60], [60, 61], [62, 63], [62, 64], [62, 65], [65, 66]]",,,random,0.91186,11.409568656716418,8.202909959806975e-11,2.3652917615753912,0.0911114489778716,1.1107016928973674,1.3524369425475442,4
branch,600,275,1.0,,*c1ccc(cc1),*c1ccc(cc1)*,*c1cc(*)cc(*)c1,*c1c(*)cc(*)c(*)c1,,,,,30,18.0,8.0,10.0,,,,,"[0, 1, 1, 2, 1, 0, 3, 0, 1, 0, 3, 1, 0, 3, 1, 1, 0, 1, 2, 0, 0, 2, 0, 1, 2, 0, 0, 3, 0, 3, 1, 0, 2, 0, 0, 3, 0, 1, 0, 1, 0, 3, 2, 0, 1, 3, 0, 1, 0, 1, 1, 0, 3, 0, 0, 1, 2, 0, 0, 3, 0, 1, 0, 2, 0, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [3, 6], [4, 5], [6, 7], [6, 8], [6, 10], [8, 9], [10, 11], [10, 13], [10, 27], [11, 12], [13, 14], [13, 17], [13, 21], [14, 15], [15, 16], [17, 18], [18, 19], [18, 20], [21, 22], [21, 23], [23, 24], [24, 25], [24, 26], [27, 28], [27, 29], [27, 41], [29, 30], [29, 32], [29, 35], [30, 31], [32, 33], [32, 34], [35, 36], [35, 37], [35, 39], [37, 38], [39, 40], [41, 42], [41, 52], [41, 59], [42, 43], [42, 44], [44, 45], [45, 46], [45, 47], [45, 49], [47, 48], [49, 50], [50, 51], [52, 53], [52, 54], [52, 55], [55, 56], [56, 57], [56, 58], [59, 60], [59, 61], [59, 63], [61, 62], [63, 64], [63, 65]]",,,random,0.951135,11.203815422885572,8.781190968077121e-11,1.5407634415007745,0.167048533898609,1.1267103611733016,1.3736674586697029,0
branch,600,210,0.5,,*CC,*CC*,*c1ccc(cc1)*,*c1c(*)cc(*)c(*)c1,*c1ccc(cc1),C(C*)(C*)C*,*c1cc(*)cc(*)c1,C(C*)(C*)(C*)C*,8,2.0,3.0,2.0,7.0,3.0,2.0,2.0,"[0, 1, 2, 3, 2, 4, 5, 0, 3, 4, 6, 4, 5, 4, 0, 7, 4, 1, 0, 5, 4, 6, 0, 2, 0, 7, 0, 4, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [3, 6], [3, 25], [4, 5], [6, 7], [6, 8], [8, 9], [8, 10], [8, 15], [10, 11], [10, 12], [12, 13], [12, 14], [15, 16], [15, 17], [15, 19], [17, 18], [19, 20], [19, 21], [21, 22], [21, 23], [23, 24], [25, 26], [25, 27], [25, 28]]",,,random,0.820973,7.937809402985075,1.0202050043112044e-10,3.640745946272874,0.182841985192395,1.1316005557304918,1.310838559175607,1
branch,600,185,1.0,,*c1ccc(cc1),*c1ccc(cc1)*,*c1cc(*)cc(*)c1,*c1c(*)cc(*)c(*)c1,,,,,20,15.0,6.0,6.0,,,,,"[0, 1, 1, 2, 0, 3, 1, 2, 0, 0, 3, 0, 1, 0, 1, 0, 3, 1, 1, 3, 0, 0, 1, 0, 2, 0, 1, 0, 2, 1, 3, 1, 0, 1, 2, 0, 1, 0, 3, 0, 0, 1, 1, 0, 2, 0, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [3, 5], [5, 6], [5, 10], [5, 16], [6, 7], [7, 8], [7, 9], [10, 11], [10, 12], [10, 14], [12, 13], [14, 15], [16, 17], [16, 24], [16, 28], [17, 18], [18, 19], [19, 20], [19, 21], [19, 22], [22, 23], [24, 25], [24, 26], [26, 27], [28, 29], [28, 44], [29, 30], [30, 31], [30, 33], [30, 38], [31, 32], [33, 34], [34, 35], [34, 36], [36, 37], [38, 39], [38, 40], [38, 41], [41, 42], [42, 43], [44, 45], [44, 46]]",,,random,0.932737,12.341254228855725,1.1283571110804996e-10,1.8083502376655003,0.2624704914486704,1.1329704370931932,1.3659924883519108,2
branch,600,228,1.0,,*c1ccc(cc1),*c1ccc(cc1)*,*c1c(*)cc(*)c(*)c1,*c1cc(*)cc(*)c1,,,,,26,10.0,8.0,8.0,,,,,"[0, 1, 1, 2, 1, 1, 3, 0, 1, 0, 2, 0, 0, 2, 0, 0, 3, 0, 0, 2, 1, 0, 1, 3, 0, 3, 0, 1, 0, 2, 0, 3, 0, 3, 0, 0, 2, 0, 1, 0, 2, 0, 1, 3, 0, 3, 0, 0, 2, 0, 0, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [3, 10], [3, 19], [4, 5], [5, 6], [6, 7], [6, 8], [8, 9], [10, 11], [10, 12], [10, 13], [13, 14], [13, 15], [13, 16], [16, 17], [16, 18], [19, 20], [19, 22], [19, 29], [20, 21], [22, 23], [23, 24], [23, 25], [25, 26], [25, 27], [27, 28], [29, 30], [29, 31], [29, 36], [31, 32], [31, 33], [33, 34], [33, 35], [36, 37], [36, 38], [36, 40], [38, 39], [40, 41], [40, 42], [40, 48], [42, 43], [43, 44], [43, 45], [45, 46], [45, 47], [48, 49], [48, 50], [48, 51]]",,,random,0.944103,11.609485074626866,1.1322110386701327e-10,2.64050578264722,0.1612175051581055,1.144411968946438,1.3708453823514948,1
branch,600,240,1.0,,*c1ccc(cc1),*c1ccc(cc1)*,*c1cc(*)cc(*)c1,*c1c(*)cc(*)c(*)c1,,,,,27,21.0,9.0,8.0,,,,,"[0, 1, 1, 1, 2, 3, 1, 0, 1, 1, 0, 1, 3, 0, 0, 1, 0, 3, 1, 0, 2, 2, 0, 0, 2, 1, 0, 1, 1, 0, 3, 2, 2, 1, 1, 0, 2, 0, 1, 0, 3, 0, 0, 1, 2, 0, 1, 0, 3, 0, 0, 1, 0, 3, 0, 2, 1, 0, 1, 1, 0, 3, 0, 0, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [4, 17], [5, 6], [5, 8], [5, 11], [6, 7], [8, 9], [9, 10], [11, 12], [12, 13], [12, 14], [12, 15], [15, 16], [17, 18], [17, 20], [17, 30], [18, 19], [20, 21], [20, 24], [21, 22], [21, 23], [24, 25], [24, 27], [25, 26], [27, 28], [28, 29], [30, 31], [30, 48], [30, 53], [31, 32], [31, 40], [32, 33], [32, 36], [33, 34], [34, 35], [36, 37], [36, 38], [38, 39], [40, 41], [40, 42], [40, 43], [43, 44], [44, 45], [44, 46], [46, 47], [48, 49], [48, 50], [48, 51], [51, 52], [53, 54], [53, 55], [53, 61], [55, 56], [55, 58], [56, 57], [58, 59], [59, 60], [61, 62], [61, 63], [61, 64]]",,,random,0.934079,11.792724378109453,1.164813846144739e-10,2.2487793047394584,0.2688516872680536,1.1704351368791492,1.3662005139403248,0
branch,600,233,0.75,,*c1ccc(cc1),*c1ccc(cc1)*,*c1cc(*)cc(*)c1,C(C*)(C*)(C*)C*,*CC*,*CC,C(C*)(C*)C*,*c1c(*)cc(*)c(*)c1,25,22.0,5.0,5.0,3.0,9.0,3.0,7.0,"[0, 1, 1, 2, 0, 3, 2, 0, 4, 1, 0, 3, 0, 5, 6, 0, 1, 5, 7, 1, 0, 7, 5, 1, 4, 5, 6, 0, 0, 7, 1, 0, 4, 1, 0, 3, 1, 3, 1, 5, 1, 0, 1, 1, 0, 2, 5, 1, 0, 7, 1, 0, 7, 0, 5, 1, 1, 5, 3, 1, 6, 5, 1, 0, 7, 0, 0, 0, 7, 0, 0, 2, 1, 0, 2, 1, 0, 1, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [3, 5], [5, 6], [5, 11], [5, 18], [6, 7], [6, 8], [8, 9], [9, 10], [11, 12], [11, 13], [11, 14], [14, 15], [14, 16], [16, 17], [18, 19], [18, 21], [18, 29], [19, 20], [21, 22], [21, 23], [21, 26], [23, 24], [24, 25], [26, 27], [26, 28], [29, 30], [29, 32], [29, 35], [30, 31], [32, 33], [33, 34], [35, 36], [35, 45], [35, 49], [36, 37], [37, 38], [37, 40], [37, 42], [38, 39], [40, 41], [42, 43], [43, 44], [45, 46], [45, 47], [47, 48], [49, 50], [49, 52], [49, 58], [50, 51], [52, 53], [52, 54], [52, 55], [55, 56], [56, 57], [58, 59], [58, 64], [58, 68], [59, 60], [60, 61], [60, 62], [62, 63], [64, 65], [64, 66], [64, 67], [68, 69], [68, 70], [68, 71], [71, 72], [71, 74], [72, 73], [74, 75], [74, 77], [75, 76], [77, 78]]",,,random,0.935256,11.293328358208957,1.2163319160487834e-10,1.883134629445529,0.2155177295134779,1.120916562812648,1.3637876004532794,1
branch,600,219,1.0,,*c1ccc(cc1),*c1ccc(cc1)*,*c1c(*)cc(*)c(*)c1,*c1cc(*)cc(*)c1,,,,,36,17.0,13.0,8.0,,,,,"[0, 1, 1, 1, 2, 0, 0, 2, 3, 0, 0, 2, 0, 0, 0, 2, 0, 3, 1, 0, 3, 0, 1, 0, 2, 1, 1, 1, 0, 3, 3, 0, 0, 2, 0, 3, 0, 0, 2, 0, 0, 0, 3, 1, 2, 0, 0, 2, 0, 3, 0, 0, 2, 0, 0, 0, 2, 0, 2, 1, 0, 1, 0, 1, 0, 2, 1, 0, 1, 1, 0, 1, 1, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [4, 6], [4, 7], [7, 8], [7, 11], [7, 15], [8, 9], [8, 10], [11, 12], [11, 13], [11, 14], [15, 16], [15, 17], [15, 24], [17, 18], [17, 20], [18, 19], [20, 21], [20, 22], [22, 23], [24, 25], [24, 29], [24, 42], [25, 26], [26, 27], [27, 28], [29, 30], [29, 33], [30, 31], [30, 32], [33, 34], [33, 35], [33, 38], [35, 36], [35, 37], [38, 39], [38, 40], [38, 41], [42, 43], [42, 56], [43, 44], [44, 45], [44, 46], [44, 47], [47, 48], [47, 49], [47, 52], [49, 50], [49, 51], [52, 53], [52, 54], [52, 55], [56, 57], [56, 58], [56, 65], [58, 59], [58, 61], [58, 63], [59, 60], [61, 62], [63, 64], [65, 66], [65, 68], [65, 71], [66, 67], [68, 69], [69, 70], [71, 72], [72, 73]]",,,random,0.939117,12.035686069651742,1.2212499369300718e-10,1.9943823803667056,0.1059009572541424,1.1169788778337686,1.3682855061969272,3
